scenario_type,scheduler_type,seed,tt_rate_mult,tt_deadline,dynamic_config_id,cnt_staleness,cnt_failure_rate,cnt_noise_id,mission_count,experiment,tt_miss_rate,rc_miss_rate,be_miss_rate,tt_misses,rc_misses,be_misses,tt_total,rc_total,be_total,jain_index,mean_utilization,mean_worst_tt_aos,max_worst_tt_aos,mean_sched_time,median_sched_time,p95_sched_time,max_sched_time
balanced,FIFO,1016,1.0,3.0,B1-d,0,0.0,none,0,B,0.0863509749303621,0.0,0.0,93,0,0,1077,2000,1386,0.9999390246218156,227.725,-0.708,1.0,6.750197964720428e-06,6.541999937326182e-06,8.710149768376138e-06,6.050100000720704e-05
balanced,FIFO,1017,1.0,3.0,B1-d,0,0.0,none,0,B,0.1031307550644567,0.0,0.0,112,0,0,1086,2000,1395,0.9999924110192,228.15,-0.518,1.0,7.566950009277207e-06,6.916500296938466e-06,8.75005021043762e-06,0.0003595479993236
balanced,FIFO,1018,1.0,3.0,B1-d,0,0.0,none,0,B,0.0661764705882353,0.0,0.0,72,0,0,1088,2000,1336,0.9999997876362234,224.95,-0.968,1.0,6.270475991186686e-06,6.457999916165136e-06,8.50000014906982e-06,2.9083999834256247e-05
balanced,FIFO,1019,1.0,3.0,B1-d,0,0.0,none,0,B,0.1070110701107011,0.0,0.0,116,0,0,1084,2000,1403,0.9999614936247916,228.35,-0.34,1.0,6.946141993466881e-06,6.999999641266186e-06,8.874999412000762e-06,4.045999958179891e-05
balanced,FIFO,1020,1.0,3.0,B1-d,0,0.0,none,0,B,0.0883458646616541,0.0,0.0,94,0,0,1064,2000,1382,0.999955083831942,226.55,-0.792,1.0,6.4657080019969725e-06,6.624999514315277e-06,8.544050569980752e-06,1.7125999875133857e-05
balanced,FIFO,1021,1.0,3.0,B1-d,0,0.0,none,0,B,0.085422469823584,0.0,0.0,92,0,0,1077,2000,1401,0.9999997905419644,228.825,-0.534,1.0,6.723980010065134e-06,6.541999937326182e-06,8.625000191386789e-06,3.216699951735791e-05
balanced,FIFO,1022,1.0,3.0,B1-d,0,0.0,none,0,B,0.0737410071942446,0.0,0.0,82,0,0,1112,2000,1401,0.9999995365998104,229.65,-0.698,1.0,6.591392024347442e-06,6.582999958482105e-06,8.340199201484206e-06,1.9209000129194465e-05
balanced,FIFO,1023,1.0,3.0,B1-d,0,0.0,none,0,B,0.1046728971962616,0.0,0.0,112,0,0,1070,2000,1399,0.999991097587404,228.875,-0.954,1.0,6.456640010583215e-06,6.207999831531197e-06,8.961050298239568e-06,1.566700029798085e-05
balanced,FIFO,1024,1.0,3.0,B1-d,0,0.0,none,0,B,0.0730129390018484,0.0,0.0,79,0,0,1082,2000,1364,0.999999155999378,226.675,-0.642,1.0,6.56095600061235e-06,6.667000434390502e-06,8.583050612287479e-06,2.258299991808599e-05
balanced,FIFO,1025,1.0,3.0,B1-d,0,0.0,none,0,B,0.0992438563327032,0.0,0.0,105,0,0,1058,2000,1399,0.999955083831942,227.45,-0.788,1.0,6.637957972998265e-06,6.5415001699875575e-06,8.999999408842996e-06,3.2126000405696686e-05
balanced,FIFO,1026,1.0,3.0,B1-d,0,0.0,none,0,B,0.0888888888888888,0.0,0.0,96,0,0,1080,2000,1384,0.9998338408534476,227.175,-1.174,1.0,6.492281983810244e-06,6.229499831533758e-06,8.878050675775737e-06,5.620899992209161e-05
balanced,FIFO,1027,1.0,3.0,B1-d,0,0.0,none,0,B,0.0865475070555032,0.0,0.0,92,0,0,1063,2000,1384,0.999980948832575,227.95,-1.104,1.0,6.341308006085456e-06,6.1044997892167885e-06,8.750000233703759e-06,2.9083999834256247e-05
balanced,FIFO,1028,1.0,3.0,B1-d,0,0.0,none,0,B,0.0888485947416137,0.0,0.0,98,0,0,1103,2000,1388,0.9999948111787964,229.05,-0.784,1.0,6.419842015020549e-06,6.395500349754002e-06,8.503049730279597e-06,2.633399981277762e-05
